Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000032228,Tcf12,Gene Expression,0.02985005967823909,1.0038622211272497e-06,3.3161835457208903e-06,830,0.301416459435518,692
ENSMUSG00000050010,Shisa3,Gene Expression,0.02984570280170894,2.73972228903574e-07,9.387067162433328e-07,11,0.002842544199661504,11
ENSMUSG00000036533,Cdc42ep3,Gene Expression,0.029838231244934437,9.94823484257168e-07,3.2873819624544404e-06,433,0.13629009424621474,370
ENSMUSG00000029560,Snx8,Gene Expression,0.029831207266144907,1.007345872494625e-06,3.3266217014193176e-06,471,0.16148131151023912,415
ENSMUSG00000062761,Zfp512,Gene Expression,0.029827884986370633,1.0299573851568766e-06,3.399653682625783e-06,1069,0.3438669697189161,841
ENSMUSG00000029781,Fkbp9,Gene Expression,0.029813200461218162,1.037451839325243e-06,3.4227413822222244e-06,931,0.331318983759763,733
ENSMUSG00000028431,Elp1,Gene Expression,0.029812824886798824,1.0390373206270453e-06,3.4274217589855524e-06,1759,0.5805865398631079,1207
ENSMUSG00000012017,Scarf2,Gene Expression,0.029812501012670915,9.304573618251766e-07,3.0811276662373355e-06,150,0.04869940887786275,141
ENSMUSG00000028455,Stoml2,Gene Expression,0.02981215789482791,1.0500528930812436e-06,3.4615350827119814e-06,3116,1.0341915782741817,1749
ENSMUSG00000059013,Sh2d3c,Gene Expression,0.029801484593911638,1.0398170657843764e-06,3.429443217125418e-06,620,0.20076933451313922,536
ENSMUSG00000036560,Lgi4,Gene Expression,0.029787423512294856,1.0553884592923168e-06,3.4785657801542366e-06,781,0.2889100556519916,661
ENSMUSG00000047712,Ust,Gene Expression,0.02978393431217398,1.0430587300547245e-06,3.439030420517455e-06,457,0.159950965903477,397
ENSMUSG00000063558,Aox1,Gene Expression,0.029782780232109535,9.322127401123481e-07,3.085448450599014e-06,128,0.04210922365656645,111
ENSMUSG00000031441,Atp11a,Gene Expression,0.02977797563221702,1.0661462759298246e-06,3.5134599122076223e-06,1054,0.37242165921987186,819
ENSMUSG00000002833,Hdgfl2,Gene Expression,0.029770127597482852,1.0872097362391031e-06,3.58172495530727e-06,2338,0.7563890719579895,1502
ENSMUSG00000064036,Mro,Gene Expression,0.029769687306602455,1.0423429490646896e-06,3.437222077943015e-06,349,0.1247490900766605,307
ENSMUSG00000039375,Wdr17,Gene Expression,0.029745728319512693,1.090269261316834e-06,3.591228427848812e-06,591,0.19112528360464884,518
ENSMUSG00000097890,4930547M16Rik,Gene Expression,0.029741777656165626,6.483028971437932e-07,2.1674100437627484e-06,36,0.01053204941475704,33
ENSMUSG00000002812,Flii,Gene Expression,0.0297370748704859,1.1133867887647142e-06,3.665024545486667e-06,1551,0.5331915292275988,1123
ENSMUSG00000047632,Fgfbp3,Gene Expression,0.02973624838981477,1.0221162800583272e-06,3.3743141342629396e-06,286,0.11285497582332658,261
ENSMUSG00000038086,Hspb2,Gene Expression,0.029729875789645664,7.748970451970649e-07,2.5763853206875715e-06,48,0.018607397057874907,48
ENSMUSG00000057236,Rbbp4,Gene Expression,0.029725136003782113,1.1281456853140526e-06,3.7124179015043885e-06,3779,1.2625923097154748,1941
ENSMUSG00000041220,Elovl6,Gene Expression,0.029710184492960024,1.1376097288628984e-06,3.7429619266110476e-06,1523,0.5376824886087307,1131
ENSMUSG00000027479,Mapre1,Gene Expression,0.029709173928526966,1.1421473389283676e-06,3.7542839889511013e-06,2742,0.9322627147749115,1668
ENSMUSG00000047085,Lrrc4b,Gene Expression,0.029708787729988504,1.1413551848082903e-06,3.752881068614199e-06,5157,1.767128203789582,2212
ENSMUSG00000060657,Marf1,Gene Expression,0.02970747269780861,1.1389957756957614e-06,3.7463223208283255e-06,1671,0.5832571019497862,1234
ENSMUSG00000043681,Fam25c,Gene Expression,0.029702719882261298,1.0035867781255092e-07,3.535874939085999e-07,8,0.0021925180460914792,8
ENSMUSG00000001768,Rin2,Gene Expression,0.02969904387929683,1.1382554807592982e-06,3.7444868849830298e-06,861,0.3225510418607,704
ENSMUSG00000021069,Pygl,Gene Expression,0.029692738906949467,1.0303764763630596e-06,3.400490655486377e-06,157,0.05505301317276962,146
ENSMUSG00000031207,Msn,Gene Expression,0.029666431987460773,1.1420583065913092e-06,3.7542839889511013e-06,415,0.15922377756573636,367
ENSMUSG00000027195,Hsd17b12,Gene Expression,0.02964549869682266,1.2035213394767652e-06,3.954124803807878e-06,2884,0.99985184570275,1717
ENSMUSG00000066058,Cldn19,Gene Expression,0.02964220706848928,7.80300247527066e-07,2.5924183283377416e-06,36,0.012805488280826172,36
ENSMUSG00000005732,Ranbp1,Gene Expression,0.02964110371411539,1.2081698357313542e-06,3.968128074382884e-06,3961,1.308939706439434,1967
ENSMUSG00000021361,Tmem14c,Gene Expression,0.029634470154182444,1.2140191505416453e-06,3.985428160550905e-06,3330,1.1126135231885312,1824
ENSMUSG00000042202,Slc35e2,Gene Expression,0.029633377127194035,1.2071184687378889e-06,3.965308893788166e-06,1135,0.37508611232946987,886
ENSMUSG00000014349,Ube2z,Gene Expression,0.02963242222366757,1.2174494838923522e-06,3.995412491547042e-06,2880,0.93882528496123,1673
ENSMUSG00000041852,Tcf20,Gene Expression,0.029625150882884185,1.2125655477479569e-06,3.9819288064152855e-06,985,0.32079150816717916,780
ENSMUSG00000032299,Commd4,Gene Expression,0.029608125030244813,1.2415673982246744e-06,4.071310555327647e-06,3387,1.1089313932686398,1801
ENSMUSG00000031665,Sall1,Gene Expression,0.02959665679711323,1.2163312606006116e-06,3.992380478954939e-06,457,0.17732948930054823,408
ENSMUSG00000022546,Gpt,Gene Expression,0.02959299278930225,1.2246243068503304e-06,4.018316843943969e-06,545,0.20900664404539607,476
ENSMUSG00000028958,Tmub1,Gene Expression,0.029589536442595175,1.2439041332523715e-06,4.078322137493891e-06,1350,0.4690990048557901,1024
ENSMUSG00000043445,Pgp,Gene Expression,0.029579581960873864,1.2684551295993884e-06,4.155500268296897e-06,5574,1.8972457967956182,2257
ENSMUSG00000000295,Hddc2,Gene Expression,0.029577833154484545,1.2666144990625128e-06,4.150794108907364e-06,1358,0.4470419847481718,1008
ENSMUSG00000029148,Nrbp1,Gene Expression,0.02956481108820143,1.2858038604957045e-06,4.2116636655012365e-06,2755,0.9212173862370981,1607
ENSMUSG00000023017,Asic1,Gene Expression,0.02955195121535762,1.2924709937855994e-06,4.232827051862164e-06,1383,0.4509439883485295,1002
ENSMUSG00000071424,Grid2,Gene Expression,0.02954839633619684,1.2601641645737516e-06,4.130314709158129e-06,382,0.12608187532780554,351
ENSMUSG00000031962,Cdh15,Gene Expression,0.029547907807355927,1.2132558386834802e-06,3.9835588860337886e-06,212,0.0718957721371055,197
ENSMUSG00000027896,Slc16a4,Gene Expression,0.02954448090887216,1.0939494532458127e-06,3.6027729348319938e-06,96,0.031163319911814223,87
ENSMUSG00000053877,Srcap,Gene Expression,0.02952961477329147,1.26687301271744e-06,4.150979134492359e-06,362,0.12793156147250623,329
ENSMUSG00000021782,Dlg5,Gene Expression,0.029529521901647496,1.2981362260688911e-06,4.2500255981449086e-06,632,0.2135556207145847,546
ENSMUSG00000078485,Plekhn1,Gene Expression,0.02952180483715372,1.324198151575473e-06,4.333279201332672e-06,1206,0.3977921971081369,936
ENSMUSG00000004319,Clcn3,Gene Expression,0.02951635095904028,1.3370316098715307e-06,4.372489238013487e-06,3857,1.3050233559617175,1961
ENSMUSG00000009741,Ubp1,Gene Expression,0.029515247911134485,1.334194308588721e-06,4.3652950908817775e-06,1467,0.47488139078500685,1067
ENSMUSG00000031937,Vstm5,Gene Expression,0.02950613391937231,1.3056328955762808e-06,4.273888178253523e-06,413,0.12887463279880174,363
ENSMUSG00000028878,Fam76a,Gene Expression,0.029505900959524062,1.3359100590193407e-06,4.370212779059448e-06,1707,0.578171937812211,1182
ENSMUSG00000117662,Gm4013,Gene Expression,0.029502252990928932,1.1147802807531804e-06,3.6690237244141843e-06,92,0.028782868949257887,84
ENSMUSG00000031934,Panx1,Gene Expression,0.02948809751626057,1.3457463376997936e-06,4.400288518495076e-06,655,0.20578624610613264,552
ENSMUSG00000046637,Ttc34,Gene Expression,0.029487096424462983,1.1823417473966202e-06,3.88578289209985e-06,115,0.038895840219881773,107
ENSMUSG00000066721,Zfp575,Gene Expression,0.029474903536236833,1.3554687685601863e-06,4.430668318424895e-06,535,0.1689745535413023,474
ENSMUSG00000105039,Gm32585,Gene Expression,0.029465077232679167,7.534439858680742e-07,2.5066806875584967e-06,26,0.0070228857921326195,26
ENSMUSG00000002871,Tpra1,Gene Expression,0.029455601279077318,1.3938516496558861e-06,4.553958061471139e-06,1079,0.3658802605013362,858
ENSMUSG00000037787,Apopt1,Gene Expression,0.0294496717176979,1.410220110464877e-06,4.606704078452923e-06,2075,0.676528716169901,1362
ENSMUSG00000005968,Tuft1,Gene Expression,0.029437046846867744,1.2310825645567292e-06,4.038218139270868e-06,111,0.03252291552425467,100
ENSMUSG00000038459,Abhd17c,Gene Expression,0.029433841413109556,1.414839897018183e-06,4.621060547590072e-06,901,0.2941070231403238,725
ENSMUSG00000048612,Myof,Gene Expression,0.02942558452078191,1.0712492226616632e-06,3.5297103496970666e-06,70,0.021905035066605957,59
ENSMUSG00000036323,Srp72,Gene Expression,0.02941696090784767,1.4493102147294934e-06,4.7321406629692804e-06,2273,0.7420798750422554,1453
ENSMUSG00000032353,Tmed3,Gene Expression,0.029403674721620317,1.4632043146001195e-06,4.774471003676121e-06,1942,0.6536839625966626,1343
ENSMUSG00000049940,Pgrmc2,Gene Expression,0.029397351381284284,1.4723404593297573e-06,4.80275681112584e-06,2442,0.8226323462296109,1553
ENSMUSG00000045767,B230219D22Rik,Gene Expression,0.029394520745408357,1.4769003842118877e-06,4.816866406294495e-06,2760,0.9071379732944158,1602
ENSMUSG00000026181,Ppm1f,Gene Expression,0.02939419907192452,1.4708664353157985e-06,4.798710504546254e-06,1230,0.4001218127296091,961
ENSMUSG00000022475,Hdac7,Gene Expression,0.02939213448506085,1.453999403988604e-06,4.746696926035576e-06,687,0.22873126407637556,578
ENSMUSG00000022774,Ncbp2,Gene Expression,0.029385713455578777,1.4864565063277269e-06,4.847263883491559e-06,2178,0.7086805763710968,1412
ENSMUSG00000019066,Rab3d,Gene Expression,0.02938147115076836,1.366260161006494e-06,4.465232062952181e-06,210,0.06925415364300377,194
ENSMUSG00000053617,Sh3pxd2a,Gene Expression,0.02937294886959185,1.4597044755149113e-06,4.763807584587504e-06,452,0.14760189826239206,408
ENSMUSG00000021076,Actr10,Gene Expression,0.029352247860398344,1.5270818514157014e-06,4.975792157888052e-06,4423,1.4559700282139645,2055
ENSMUSG00000035171,1110059E24Rik,Gene Expression,0.029349097106153625,1.5215433490922692e-06,4.958532132574807e-06,1062,0.3483831815162581,835
ENSMUSG00000031302,Nlgn3,Gene Expression,0.02934376153689821,1.5382449662926234e-06,5.0097819574374844e-06,2508,0.8424238640443406,1532
ENSMUSG00000005846,Rsl1d1,Gene Expression,0.029332882897786898,1.5494871503651808e-06,5.044796199223815e-06,1905,0.6268599899045888,1301
ENSMUSG00000040483,Xaf1,Gene Expression,0.029330280018135108,1.4593297901210889e-06,4.763341469375222e-06,245,0.09457431676732214,223
ENSMUSG00000027248,Pdia3,Gene Expression,0.029323489395674352,1.5616031687759602e-06,5.0834377276712605e-06,4683,1.5763154089442108,2124
ENSMUSG00000066113,Adamtsl1,Gene Expression,0.02931140910119567,1.4163513586407106e-06,4.625261852156216e-06,142,0.05720855413907843,134
ENSMUSG00000034664,Itga2b,Gene Expression,0.029300926890149667,1.4983517417910264e-06,4.885278238907292e-06,247,0.08161652500222423,226
ENSMUSG00000022419,Deptor,Gene Expression,0.02929046221611158,1.5471485004248109e-06,5.037980471188352e-06,426,0.14236316057442086,366
ENSMUSG00000032398,Snapc5,Gene Expression,0.02928494384170926,1.6115607397448883e-06,5.242740116756767e-06,2192,0.7404091581058916,1437
ENSMUSG00000050132,Sarm1,Gene Expression,0.029283427992616805,1.573563083168139e-06,5.121558932288696e-06,454,0.1468138754045137,409
ENSMUSG00000044320,1700001O22Rik,Gene Expression,0.0292797321849954,1.5290051724736742e-06,4.981268991959906e-06,268,0.08734283266951998,244
ENSMUSG00000027088,Phospho2,Gene Expression,0.029273798569239583,1.6165435181569876e-06,5.258117485278207e-06,981,0.31249951734694104,791
ENSMUSG00000050144,Slc25a44,Gene Expression,0.02925251775419077,1.6533475373226025e-06,5.375276437214044e-06,1874,0.6135389664957094,1257
ENSMUSG00000069495,Epc2,Gene Expression,0.029233378354059102,1.67063336764528e-06,5.429756669024622e-06,1052,0.34895419459579,840
ENSMUSG00000031239,Itm2a,Gene Expression,0.02923048279792453,1.6797902089304984e-06,5.45865391525912e-06,2435,0.8738394926298908,1428
ENSMUSG00000060534,Dcc,Gene Expression,0.029227472986753177,1.621681490870941e-06,5.273159947523363e-06,330,0.11080268313702014,302
ENSMUSG00000032382,Snx1,Gene Expression,0.02921619787168301,1.704116455725213e-06,5.5368287943094696e-06,2558,0.8966609091848874,1617
ENSMUSG00000034932,Mrpl54,Gene Expression,0.02919878669649385,1.7276829227252932e-06,5.610736320655774e-06,3822,1.2992759651702346,1937
ENSMUSG00000022757,Tfg,Gene Expression,0.02918968359580773,1.7408965395926401e-06,5.652754624528402e-06,2629,0.8637081815207454,1582
ENSMUSG00000039233,Tbce,Gene Expression,0.02917263568712589,1.7549161748231512e-06,5.6964762040712305e-06,1021,0.31733635408415334,811
ENSMUSG00000046230,Vps13a,Gene Expression,0.029170466402951987,1.7489273596016375e-06,5.677933577063218e-06,792,0.2483109440913131,651
ENSMUSG00000026171,Rnf25,Gene Expression,0.0291665848847782,1.7654890664964284e-06,5.729890581690779e-06,1131,0.36276422890761123,895
ENSMUSG00000060703,Cd302,Gene Expression,0.029162117868292318,1.7659890074739337e-06,5.730607829654793e-06,1002,0.33361760726074996,798
ENSMUSG00000028568,Btf3l4,Gene Expression,0.02915730468757491,1.7690156111083155e-06,5.739522538630644e-06,1098,0.364213063902274,882
ENSMUSG00000048400,Prss54,Gene Expression,0.029134163291172167,2.4704409629094926e-09,9.400396210782111e-09,4,0.0011095975981424587,4
ENSMUSG00000022671,Mzt2,Gene Expression,0.02912474500439297,1.8233900291875216e-06,5.912204034032268e-06,1482,0.5079798341589125,1095
ENSMUSG00000059741,Myl3,Gene Expression,0.029124445240783104,8.036141641021288e-08,2.84547559243608e-07,5,0.0014845308570482002,5
ENSMUSG00000105152,Gm42864,Gene Expression,0.029123905177364663,1.254086263946519e-06,4.111049657973079e-06,40,0.011495500062414156,39
ENSMUSG00000048562,Sp8,Gene Expression,0.02910991583969753,1.337027552894554e-06,4.372489238013487e-06,49,0.019856787880281983,47
ENSMUSG00000029371,Cxcl5,Gene Expression,0.02910251247971898,5.639903783993816e-07,1.8950962273203953e-06,21,0.009920230306724563,17
ENSMUSG00000021494,Ddx41,Gene Expression,0.029099400611976304,1.8611252925460064e-06,6.028848629780062e-06,1005,0.3290931520845031,809
ENSMUSG00000042189,Tekt3,Gene Expression,0.029097068607336518,1.783702823221489e-07,6.190976651505706e-07,7,0.0015115859730201301,7
ENSMUSG00000068921,Dap3,Gene Expression,0.029093698267047004,1.8823062388761969e-06,6.094578309136736e-06,3000,0.9893498536184208,1706
ENSMUSG00000038816,Ctnnal1,Gene Expression,0.029091771765494632,1.8307981757281766e-06,5.93341500586207e-06,458,0.1533456935673969,391
ENSMUSG00000017843,Ppp2r5c,Gene Expression,0.029087826368120896,1.8880257071085538e-06,6.11177314197257e-06,5360,1.786876731715075,2247
ENSMUSG00000036941,Elac1,Gene Expression,0.029072264865775257,1.8882118444363272e-06,6.11177314197257e-06,824,0.2666653263272154,678
ENSMUSG00000029755,Dlx5,Gene Expression,0.02906824624548482,1.7106462026905689e-06,5.556287049498031e-06,164,0.05777945056851439,144
ENSMUSG00000028211,Trp53inp1,Gene Expression,0.029066073083344426,1.822425268027672e-06,5.910008635573874e-06,277,0.10295285645288586,255
ENSMUSG00000001416,Cct3,Gene Expression,0.029057913813873,1.933851780711038e-06,6.257528899500324e-06,4639,1.5653548714540964,2109
ENSMUSG00000051285,Pcmtd1,Gene Expression,0.02905240177409009,1.943574319263064e-06,6.2870084734593585e-06,2248,0.7507654368202207,1456
ENSMUSG00000079018,Ly6c1,Gene Expression,0.02904684483894279,1.9496104834981764e-06,6.304548681408238e-06,2747,1.0079171917258833,1575
ENSMUSG00000038473,Nos1ap,Gene Expression,0.029038090899571562,1.861866098185061e-06,6.0302975123938025e-06,251,0.07731024267803284,225
ENSMUSG00000028766,Alpl,Gene Expression,0.029037948447561412,1.8803527011002075e-06,6.0892127823774684e-06,356,0.12338498853306976,295
ENSMUSG00000040936,Ulk4,Gene Expression,0.02903475091124606,1.830197657648469e-06,5.9324046511092065e-06,195,0.062398242174172495,179
ENSMUSG00000031438,Rnf128,Gene Expression,0.029034364087180745,1.936323674733842e-06,6.2645407202727635e-06,560,0.1789916944610568,477
ENSMUSG00000023723,Mrps23,Gene Expression,0.029028322974277505,1.982517291221342e-06,6.408943388017505e-06,2316,0.7599024661525259,1457
ENSMUSG00000060550,H2-Q7,Gene Expression,0.029023025112114506,1.3085641190624386e-06,4.2828009020262445e-06,39,0.015216601400400999,38
ENSMUSG00000034161,Scx,Gene Expression,0.02902068556046896,1.8384933437864959e-06,5.957414393493654e-06,181,0.05728979192894461,168
ENSMUSG00000045996,Polr2k,Gene Expression,0.02901775012294247,1.9984550780893784e-06,6.457417603691128e-06,3299,1.0905288439282468,1788
ENSMUSG00000040412,5330417C22Rik,Gene Expression,0.02901344076049565,1.974348079691879e-06,6.383539022535405e-06,718,0.22961949740228127,589
ENSMUSG00000062778,Chia1,Gene Expression,0.02901260852666621,1.6195866119339541e-06,5.267181788122709e-06,94,0.028240415690042073,83
ENSMUSG00000022336,Eif3e,Gene Expression,0.02901081873421794,2.0114672318882754e-06,6.498440448484468e-06,3506,1.1574485226764366,1841
ENSMUSG00000031722,Hp,Gene Expression,0.02900390934810401,3.542549291690733e-07,1.205534746537923e-06,11,0.0031573670657183,11
ENSMUSG00000023915,Tnfrsf21,Gene Expression,0.028999224022838024,2.028297724887551e-06,6.550754356247422e-06,2145,0.7114792025138236,1365
ENSMUSG00000045896,Paip2b,Gene Expression,0.028994717695041364,2.0343084667917566e-06,6.568102018194224e-06,1731,0.5777450689399314,1224
ENSMUSG00000047935,Sox1ot,Gene Expression,0.028976247506583855,1.993612969597436e-06,6.44278509476321e-06,384,0.13177018874327828,333
ENSMUSG00000039021,Ttc16,Gene Expression,0.02897476879827625,1.2270231031230594e-06,4.025544974538508e-06,37,0.011039790168263303,31
ENSMUSG00000038150,Ormdl3,Gene Expression,0.028937525542490874,2.1272826420393187e-06,6.8639696243216216e-06,1684,0.5511254588618477,1190
ENSMUSG00000020544,Cox11,Gene Expression,0.028925785585561827,2.1381496249084364e-06,6.8968669954653665e-06,1033,0.33178700100675934,814
ENSMUSG00000028369,Svep1,Gene Expression,0.028923864821331816,1.297417581147542e-06,4.24834982261637e-06,34,0.013258221167362645,33
ENSMUSG00000039518,Cdsn,Gene Expression,0.028917442042453067,1.5177599377302897e-06,4.9469871744774035e-06,43,0.01243297330604366,42
ENSMUSG00000052014,A330070K13Rik,Gene Expression,0.02891400447843766,1.3840947821197602e-06,4.522799936991944e-06,36,0.0110445633398138,34
ENSMUSG00000031274,Col4a5,Gene Expression,0.028913900801663908,1.7053096765806686e-06,5.5398295375827415e-06,68,0.024118509890011474,66
